supplier,category,name,sku,price_cad,pro_price,unit,url,scraped_at
IHL Canada,Lumber,4 in. x 4 in. x 8 ft. Brown Pressure Treated Lumber,22140,16.6,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-8-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773642
IHL Canada,Lumber,2 in. x 6 in. x 12 ft. Spruce Lumber,20924,12.29,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-12-ft-spruce-lumber,2026-04-04T11:55:29.773644
IHL Canada,Lumber,6 in. x 6 in. x 12 ft. Brown Pressure Treated Lumber,22152,63.44,,Default Title,https://ihlcanada.com/products/6-in-x-6-in-brown-pressure-treated-lumber,2026-04-04T11:55:29.773646
IHL Canada,Lumber,6 in. x 6 in. x 8 ft. Brown Pressure Treated Lumber,22150,42.29,,Default Title,https://ihlcanada.com/products/6-in-x-6-in-x-8-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773648
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Tongue and Grooved OSB Oriented Strand Board,20955,22.48,,Default Title,https://ihlcanada.com/products/5-8-in-x-4-ft-x-8-ft-tongue-and-grooved-osb-oriented-strand-board,2026-04-04T11:55:29.773651
IHL Canada,Lumber,2 in. x 6 in. x 8 ft. Brown Pressure Treated Lumber,22120,12.86,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-8-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773658
IHL Canada,Lumber,2 in. x 2 in. x 8 ft. Spruce Lumber,20907,3.25,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-spruce-lumber,2026-04-04T11:55:29.773662
IHL Canada,Lumber,2 in. x 4 in. x 10 ft. Brown Pressure Treated Lumber,22116,9.36,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-10-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773667
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Cleated Spruce Scaffold Plank,21859,87.0,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-16-ft-cleated-spruce-scaffold-plank,2026-04-04T11:55:29.773670
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Fire-Resistant Treated Plywood,27650,83.0,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-5-8-in-fire-rated-plywood,2026-04-04T11:55:29.773672
IHL Canada,Lumber,3/4 in. 4 ft. x 8 ft. Tongue and Groove Spruce Plywood,20952,56.49,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-3-4-in-standard-spruce-tongue-and-groove-plywood,2026-04-04T11:55:29.773675
IHL Canada,Lumber,2 in. x 6 in. x 14 ft. Spruce Lumber,20925,14.34,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-14-ft-spruce-lumber,2026-04-04T11:55:29.773677
IHL Canada,Lumber,1 in. x 4 in. x 8 ft. Spruce Lumber,20899,3.25,,Default Title,https://ihlcanada.com/products/1-in-x-4-in-spruce-lumber,2026-04-04T11:55:29.773679
IHL Canada,Lumber,4 in. x 4 in. x 12 ft. Brown Pressure Treated Lumber,22142,24.89,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-brown-pressure-treated-lumber,2026-04-04T11:55:29.773681
IHL Canada,Lumber,4 in. x 4 in. x 10 ft. Brown Pressure Treated Lumber,22141,20.75,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-10-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773683
IHL Canada,Lumber,2 in. x 6 in. x 10 ft. Brown Pressure Treated Lumber,22121,16.07,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-10-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773686
IHL Canada,Lumber,2 in. x 2 in. x 8 ft. Plastic Lumber,29152,7.29,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-x-8-ft-plastic-lumber,2026-04-04T11:55:29.773688
IHL Canada,Lumber,3/4 in. x 4 ft. x 8 ft. Tongue and Grooved Oriented Strand Board,20956,26.98,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-3-4-in-tongue-and-grooved-oriented-strand-board,2026-04-04T11:55:29.773691
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Tongue-and-Groove Spruce Plywood,20950,47.25,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-5-8-in-standard-spruce-tongue-and-groove-plywood,2026-04-04T11:55:29.773693
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Standard Spruce Plywood,20949,47.25,,Default Title,https://ihlcanada.com/products/5-8-in-x-4-ft-x-8-ft-standard-spruce-plywood,2026-04-04T11:55:29.773695
IHL Canada,Lumber,1 in. x 2 in. x 10 ft. Spruce Lumber,23577,2.06,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-x-10-ft-spruce-lumber,2026-04-04T11:55:29.773697
IHL Canada,Lumber,2 in. x 10 in. x 8 ft. Spruce Lumber,20932,17.49,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-spruce-lumber,2026-04-04T11:55:29.773699
IHL Canada,Lumber,2 in. x 8 in. x 14 ft. Spruce Lumber,20930,23.36,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-14-ft-spruce-lumber,2026-04-04T11:55:29.773702
IHL Canada,Lumber,2 in. x 3 in. x 8 ft. Spruce Lumber,20909,3.4,,Default Title,https://ihlcanada.com/products/2-in-x-3-in-spruce-lumber,2026-04-04T11:55:29.773704
IHL Canada,Lumber,2 in. x 4 in. x 92-5/8 in. Spruce Lumber,20911,3.93,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-92-5-8-in-spruce-lumber,2026-04-04T11:55:29.773706
IHL Canada,Lumber,5/4 in. x 6 in. x 16 ft. Brown Pressure Treated Decking Board,22109,17.43,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-x-16-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773708
IHL Canada,Lumber,2 in. x 8 in. x 12 ft. Brown Pressure Treated Lumber,22127,26.83,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-12-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773710
IHL Canada,Lumber,2 in. x 8 in. x 16 ft. Brown Pressure Treated Lumber,22129,35.78,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-brown-pressure-treated-lumber,2026-04-04T11:55:29.773712
IHL Canada,Lumber,1 in. x 8 in. x 16 ft. Spruce Lumber,27998,11.98,,Default Title,https://ihlcanada.com/products/1-in-x-8-in-x-16-ft-grade-3-spruce-lumber,2026-04-04T11:55:29.773715
IHL Canada,Lumber,2 in. x 4 in. x 104-5/8 in. Spruce Lumber,20913,4.98,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-104-5-8-in-spruce-lumber,2026-04-04T11:55:29.773717
IHL Canada,Lumber,2 in. x 10 in. x 10 ft. Spruce Lumber,20933,21.86,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-10-ft-spruce-lumber,2026-04-04T11:55:29.773719
IHL Canada,Lumber,T273E 5/8 in. x 5-1/2 in. Primed MDF Step Bevel Base Moulding,28426,13.94,,Default Title,https://ihlcanada.com/products/taiga-t273e-5-8-in-x-5-1-2-in-primed-mdf-step-bevel-base,2026-04-04T11:55:29.773721
IHL Canada,Lumber,5/4 in. x 6 in. x 12 ft. Brown Pressure Treated Decking Board,22111,13.08,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-x-12-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773724
IHL Canada,Lumber,Nuvo Iron Easy Cap 5-1/2 in. x 5-1/2 in.Post Cap,28505,3.89,,Default Title,https://ihlcanada.com/products/nuvo-iron-pcp12blk-5-1-2-in-x-5-1-2-in-eazy-cap-pyramid-post-cap,2026-04-04T11:55:29.773726
IHL Canada,Lumber,2 in. x 8 in. x 16 ft. Spruce Lumber,20931,26.7,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-16-ft-spruce-lumber,2026-04-04T11:55:29.773730
IHL Canada,Lumber,3/4 in. x 10 ft. Roofing Cant Strip Wood (1000 ft.-Bundle),28091,285.0,,Default Title,https://ihlcanada.com/products/3-4in-x-9ft-roofing-cant-strip-wood-1000-ft-bundle,2026-04-04T11:55:29.773732
IHL Canada,Lumber,4 in. x 4 in. x 16 ft. Spruce Lumber,21797,25.6,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-16-ft-spruce-lumber,2026-04-04T11:55:29.773735
IHL Canada,Lumber,2 in. x 8 in. x 8 ft. Spruce Lumber,20927,13.35,,Default Title,https://ihlcanada.com/products/2in-x-8in-spruce-lumber,2026-04-04T11:55:29.773737
IHL Canada,Lumber,2 in. x 4 in. x 14 ft. Spruce Lumber,20917,8.05,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-14-ft-spruce-lumber,2026-04-04T11:55:29.773739
IHL Canada,Lumber,2 in. x 3 in. x 12 ft. Spruce Lumber,20910,5.1,,Default Title,https://ihlcanada.com/products/copy-of-2-in-x-3-in-x-8-ft-spruce-lumber,2026-04-04T11:55:29.773741
IHL Canada,Lumber,1 in. x 6 in. x 6 ft. Brown Pressure Treated Lumber Fence Board,22107,4.63,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-6-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773744
IHL Canada,Lumber,5/4 in. x 6 in. x 10 ft. Brown Pressure Treated Decking Board,22112,10.9,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-x-10-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773746
IHL Canada,Lumber,3/4 in. x 4 ft. x 8 ft. Sienna Brown Pressure Treated Plywood,22466,74.1,,Default Title,https://ihlcanada.com/products/3-4-in-x-4-ft-x-8-ft-sienna-brown-pressure-treated-plywood,2026-04-04T11:55:29.773748
IHL Canada,Lumber,1/2 in. x 4 ft. x 8 ft. Sienna Brown Pressure Treated Plywood,21734,51.89,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-sienna-brown-pressure-treated-plywood,2026-04-04T11:55:29.773750
IHL Canada,Lumber,2 in. x 8 in. x 10 ft.  Pressure Treated Lumber,22126,22.36,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-10-ft-brown-pressure-treated-lumber-1,2026-04-04T11:55:29.773752
IHL Canada,Lumber,4 in. x 4 in. x 10 ft. Spruce Lumber,20943,16.0,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-10-ft-spruce-lumber,2026-04-04T11:55:29.773755
IHL Canada,Lumber,2 in. x 4 in. x 12 ft. Brown Pressure Treated Lumber,22117,11.24,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-12-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773757
IHL Canada,Lumber,2 in. x 6 in. x 16 ft. Brown Pressure Treated Lumber,22124,25.71,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-brown-pressure-treated-lumber,2026-04-04T11:55:29.773759
IHL Canada,Lumber,2 in. x 8 in. x 8 ft. Brown Pressure Treated Lumber,22125,17.88,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-8-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773761
IHL Canada,Lumber,2 in. x 4 in. x 16 ft. Brown Pressure Treated Lumber,22119,14.98,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-16-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773763
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Sienna Brown Pressure Treated Plywood,22465,64.1,,Default Title,https://ihlcanada.com/products/5-8-in-x-4-ft-x-8-ft-sienna-brown-pressure-treated-plywood,2026-04-04T11:55:29.773765
IHL Canada,Lumber,2 in. x 10 in. x 14 ft. Spruce Lumber,20935,30.61,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-14-ft-spruce-lumber,2026-04-04T11:55:29.773767
IHL Canada,Lumber,2 in. x 8 in. x 10 ft. Spruce Lumber,20928,16.69,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-10-ft-spruce-lumber,2026-04-04T11:55:29.773770
IHL Canada,Lumber,2 in. x 10 in. x 12 ft. Spruce Lumber,20934,26.24,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-12-ft-spruce-lumber,2026-04-04T11:55:29.773772
IHL Canada,Lumber,4 in. x 4 in. x 12 ft. Spruce Lumber,20944,19.2,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-12-ft-spruce-lumber,2026-04-04T11:55:29.773774
IHL Canada,Lumber,2 in. x 8 in. x 12 ft. Spruce Lumber,20929,20.03,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-12-ft-spruce-lumber,2026-04-04T11:55:29.773777
IHL Canada,Lumber,2 in. x 12 in. x 8 ft. Brown Pressure Treated Lumber,22135,32.96,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-brown-pressure-treated-lumber,2026-04-04T11:55:29.773779
IHL Canada,Lumber,1 in. x 6 in. x 10 ft. Economy Spruce Lumber,22349,4.99,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-10-ft-economy-spruce-lumber-378-piece,2026-04-04T11:55:29.773781
IHL Canada,Lumber,2 in. x 2 in. x 12 ft. Spruce Lumber,20908,4.88,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-x-12-ft-spruce-lumber,2026-04-04T11:55:29.773783
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Spruce Lumber,20936,34.98,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-16-ft-spruce-lumber,2026-04-04T11:55:29.773785
IHL Canada,Lumber,1 in. x 6 in. x 14 ft. Spruce Lumber,20903,8.72,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-14-ft-spruce-lumber,2026-04-04T11:55:29.773787
IHL Canada,Lumber,3/4 in. x 4 ft. x 8 ft. S2S Birch Plywood,28421,76.25,,Default Title,https://ihlcanada.com/products/3-4-in-x-4-ft-x-8-ft-baltic-birch-plywood,2026-04-04T11:55:29.773789
IHL Canada,Lumber,1 in. x 6 in. x 8 ft. Spruce Lumber,20901,4.98,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-spruce-lumber,2026-04-04T11:55:29.773792
IHL Canada,Lumber,T394E 3/8 in. x 1-3/8 in. Primed MDF Step Bevel Shoe Moulding,28430,3.65,,Default Title,https://ihlcanada.com/products/taiga-t394e-3-8-in-x-1-3-8-in-primed-mdf-step-bevel-shoe,2026-04-04T11:55:29.773794
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Degrade Spruce Plywood,26783,42.53,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-5-8-in-d-grade-spruce-plywood,2026-04-04T11:55:29.773798
IHL Canada,Lumber,1 in. x 3 in. x 8 ft. Spruce Lumber,20897,2.49,,Default Title,https://ihlcanada.com/products/1-in-x-3-in-x-8-ft-spruce-lumber,2026-04-04T11:55:29.773800
IHL Canada,Lumber,5/4 in. x 6 in. x 8 ft. Brown Pressure Treated Decking Board,22113,8.72,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-brown-pressure-treated-lumber,2026-04-04T11:55:29.773802
IHL Canada,Lumber,2 in. x 2 in. x 8 ft. Brown Pressure Treated Lumber,22104,4.99,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-x-8-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773805
IHL Canada,Lumber,"4"" X 4"" X 8' PRESSURE TREATED CANT STRIP",20946,15.55,,Default Title,https://ihlcanada.com/products/4in-x-4in-x-8ft-pressure-treated-cant-strip,2026-04-04T11:55:29.773807
IHL Canada,Lumber,Taiga 12 in. x 8 ft. Brown Pressure Treated Privacy Plus Lattice,22161,12.49,,Default Title,https://ihlcanada.com/products/taiga-12-in-x-8-ft-brown-pressure-treated-privacy-plus-lattice,2026-04-04T11:55:29.773809
IHL Canada,Lumber,T158E 3/4 in. x 3-1/2 in. Primed MDF Step Bevel Casing Moulding,28425,6.97,,Default Title,https://ihlcanada.com/products/taiga-t158e-3-4-in-x-3-1-2-in-primed-mdf-step-bevel-casing,2026-04-04T11:55:29.773814
IHL Canada,Lumber,2 in. x 6 in. x 92-5/8 in. Spruce Lumber,20919,6.49,,Default Title,https://ihlcanada.com/products/2in-x-6in-spruce-lumber,2026-04-04T11:55:29.773816
IHL Canada,Lumber,1 in. x 2 in. x 36 in. Chisel Pointed Wood Stake (25 Pack),28680,34.95,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-x-36-in-pointed-surveyor-wood-stakes-25-pack,2026-04-04T11:55:29.773818
IHL Canada,Lumber,1 in. x 4 in. x 12 ft. Spruce Lumber,20900,4.88,,Default Title,https://ihlcanada.com/products/1-in-x-4-in-x-12-ft-spruce-lumber,2026-04-04T11:55:29.773820
IHL Canada,Lumber,2 in. x 12 in. x 12 ft. Brown Pressure Treated Lumber,22137,49.44,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-12-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773822
IHL Canada,Lumber,2 in. x 12 in. x 10 ft. Brown Pressure Treated Lumber,22136,41.22,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-10-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773826
IHL Canada,Lumber,2 in. x 6 in. x 8 ft. Round Edge Brown Pressure Treated Decking Board,32573,13.89,,Default Title,https://ihlcanada.com/products/radius-edge-decking-2-inches-x-6-inches-x-8feet-pressure-treated-brown,2026-04-04T11:55:29.773829
IHL Canada,Lumber,"3/4"" x 49"" x 97"" MDF Medium Density Fiberboard",31416,56.98,,Default Title,https://ihlcanada.com/products/medium-density-fibreboard-mdf-49-inches-x-97-inches-x-3-4-inches,2026-04-04T11:55:29.773831
IHL Canada,Lumber,"1/2"" x 49"" x 97"" MDF Medium Density Fiberboard",34457,44.99,,Default Title,https://ihlcanada.com/products/medium-density-fibreboard-mdf-49-inches-x-97-inches-x-1-2-inches,2026-04-04T11:55:29.773835
IHL Canada,Lumber,2 in. x 12 in. x 10 ft. Spruce Lumber,20938,37.36,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-10-ft-spruce-lumber,2026-04-04T11:55:29.773837
IHL Canada,Lumber,4 in. x 4 in. x 14 ft. Spruce Lumber,20945,22.4,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-14-ft-spruce-lumber,2026-04-04T11:55:29.773839
IHL Canada,Lumber,2 in. x 12 in. x 14 ft. Spruce Lumber,20940,52.31,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-14-ft-spruce-lumber,2026-04-04T11:55:29.773842
IHL Canada,Lumber,2 in. x 12 in. x 12 ft.  Spruce Lumber,20939,44.84,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-12-ft-spruce-lumber,2026-04-04T11:55:29.773844
IHL Canada,Lumber,2 in. x 6 in. x 104-5/8 in. Spruce Lumber,20921,8.1,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-104-5-8-in-spruce-lumber,2026-04-04T11:55:29.773846
IHL Canada,Lumber,1 in. x 2 in. x 8 ft. Brown Pressure Treated Lumber,22103,3.89,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-x-8-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773850
IHL Canada,Lumber,2 in. x 4 in. x 8 ft. Brown Grooved Pressure Treated Lumber,22114,14.89,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-8-ft-brown-grooved-pressure-treated-lumber,2026-04-04T11:55:29.773852
IHL Canada,Lumber,2 in. x 6 in. x 12 ft. Brown Pressure Treated Lumber,22122,19.28,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-12-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773855
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Brown Pressure Treated Lumber,22134,47.84,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-brown-pressure-treated-lumber,2026-04-04T11:55:29.773857
IHL Canada,Lumber,1 in. x 6 in. x 5 ft. Brown Pressure Treated Lumber,22106,3.85,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-5-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773859
IHL Canada,Lumber,2 in. x 6 in. x 12 ft. Round Edge Brown Pressure Treated Decking Board,32390,20.83,,Default Title,https://ihlcanada.com/products/radius-edge-decking-2-inches-x-6-inches-x-12feet-pressure-treated-brown,2026-04-04T11:55:29.773861
IHL Canada,Lumber,2 in. x 6 in. x 10 ft. Round Edge Brown Pressure Treated Decking Board,32574,17.36,,Default Title,https://ihlcanada.com/products/radius-edge-decking-2-inches-x-6-inches-x-10feet-pressure-treated-brown,2026-04-04T11:55:29.773863
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Non-Cleated Spruce Scaffold Plank,27513,85.0,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-16-ft-non-cleated-spruce-scaffold-plank,2026-04-04T11:55:29.773865
IHL Canada,Lumber,"5/8"" x 49"" x 97"" MDF Medium Density Fiberboard",34456,49.98,,Default Title,https://ihlcanada.com/products/medium-density-fibreboard-mdf-49-inches-x-97-inches-x-5-8-inches,2026-04-04T11:55:29.773867
IHL Canada,Lumber,2 in. x 12 in. x 16 ft. Spruce Lumber,20941,59.78,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-16-ft-spruce-lumber,2026-04-04T11:55:29.773870
IHL Canada,Lumber,T909E 3/8 in. x 1-3/16 in. Primed MDF Ultra Light Stop Moulding,28424,2.93,,Default Title,https://ihlcanada.com/products/taiga-t909e-3-8-in-x-1-3-16-in-primed-mdf-ultra-light-stop,2026-04-04T11:55:29.773872
IHL Canada,Lumber,2 in. x 4 in. x 116-5/8 in. Spruce Lumber,20914,6.1,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-116-5-8-in-spruce-lumber,2026-04-04T11:55:29.773874
IHL Canada,Lumber,2 in. x 6 in. x 116-5/8 in. Spruce Lumber,20922,10.13,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-116-5-8-in-spruce-lumber,2026-04-04T11:55:29.773876
IHL Canada,Lumber,2 in. x 10 in. x 12 ft. Brown Pressure Treated Lumber,22132,35.88,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-12-ft-brown-pressure-treated-lumber,2026-04-04T11:55:29.773878
